org_id,period,dengue_cases,org_name,t2m_mean_c_month,tp_sum_mm_month,population,population_year
VNM_ADM1_0001,2002-01,3.0,DA NANG CITY,20.16533439032685,5.639000755361886,912501.9879307896,2010
VNM_ADM1_0001,2002-02,1.0,DA NANG CITY,21.063063625738828,1.8078577142609902,912501.9879307896,2010
VNM_ADM1_0001,2002-03,1.0,DA NANG CITY,23.49908089970954,2.847639256049287,912501.9879307896,2010
VNM_ADM1_0001,2002-04,1.0,DA NANG CITY,25.7739283259134,1.9759968509132353,912501.9879307896,2010
VNM_ADM1_0001,2002-05,9.0,DA NANG CITY,27.05989473812532,7.931619998405051,912501.9879307896,2010
VNM_ADM1_0001,2002-06,11.0,DA NANG CITY,27.778445033289174,6.3396169702863245,912501.9879307896,2010
VNM_ADM1_0001,2002-07,23.0,DA NANG CITY,28.131658578290775,5.690736041704019,912501.9879307896,2010
VNM_ADM1_0001,2002-08,13.0,DA NANG CITY,26.77736154302501,10.252755646475093,912501.9879307896,2010
VNM_ADM1_0001,2002-09,31.0,DA NANG CITY,25.21498725412819,14.755475730935357,912501.9879307896,2010
VNM_ADM1_0001,2002-10,166.0,DA NANG CITY,24.294805115791025,8.083373159034043,912501.9879307896,2010
VNM_ADM1_0001,2002-11,270.0,DA NANG CITY,22.820941749021383,16.09087966517487,912501.9879307896,2010
VNM_ADM1_0001,2002-12,138.0,DA NANG CITY,22.051307223253843,13.55607648638319,912501.9879307896,2010
VNM_ADM1_0001,2003-01,20.0,DA NANG CITY,19.615132115641295,5.089078169964688,912501.9879307896,2010
VNM_ADM1_0001,2003-02,1.0,DA NANG CITY,21.950814451251468,2.5375555654629154,912501.9879307896,2010
VNM_ADM1_0001,2003-03,5.0,DA NANG CITY,23.464050596152923,5.694710214299355,912501.9879307896,2010
VNM_ADM1_0001,2003-04,8.0,DA NANG CITY,26.10606663641675,3.8729663260439806,912501.9879307896,2010
VNM_ADM1_0001,2003-05,10.0,DA NANG CITY,27.11651889858849,6.328043815424328,912501.9879307896,2010
VNM_ADM1_0001,2003-06,8.0,DA NANG CITY,27.661158309718825,7.827241707195955,912501.9879307896,2010
VNM_ADM1_0001,2003-07,46.0,DA NANG CITY,27.35413563271101,3.802358057910327,912501.9879307896,2010
VNM_ADM1_0001,2003-08,59.0,DA NANG CITY,27.40540679277197,7.056778174264372,912501.9879307896,2010
VNM_ADM1_0001,2003-09,126.0,DA NANG CITY,25.56996983616809,15.309247656193797,912501.9879307896,2010
VNM_ADM1_0001,2003-10,350.0,DA NANG CITY,24.070777055274917,17.503725234784344,912501.9879307896,2010
VNM_ADM1_0001,2003-11,251.0,DA NANG CITY,22.863248938064523,16.370744866446934,912501.9879307896,2010
VNM_ADM1_0001,2003-12,92.0,DA NANG CITY,19.881110731232276,10.050849728060507,912501.9879307896,2010
VNM_ADM1_0001,2004-01,9.0,DA NANG CITY,20.17190229293477,5.764348561729752,912501.9879307896,2010
VNM_ADM1_0001,2004-02,4.0,DA NANG CITY,19.963381347857926,0.9854931511140079,912501.9879307896,2010
VNM_ADM1_0001,2004-03,0.0,DA NANG CITY,23.241346151407527,1.9840655754182963,912501.9879307896,2010
VNM_ADM1_0001,2004-04,5.0,DA NANG CITY,25.542923431373108,2.96396778382676,912501.9879307896,2010
VNM_ADM1_0001,2004-05,3.0,DA NANG CITY,26.933857942630336,7.066798996639877,912501.9879307896,2010
VNM_ADM1_0001,2004-06,4.0,DA NANG CITY,27.359966285448564,7.005773782389023,912501.9879307896,2010
VNM_ADM1_0001,2004-07,29.0,DA NANG CITY,26.928658183669235,11.453374039478366,912501.9879307896,2010
VNM_ADM1_0001,2004-08,50.0,DA NANG CITY,27.204584458815482,8.707205362294314,912501.9879307896,2010
VNM_ADM1_0001,2004-09,168.0,DA NANG CITY,25.6301194568836,9.452374898261903,912501.9879307896,2010
VNM_ADM1_0001,2004-10,202.0,DA NANG CITY,23.206858253538737,10.636273061797668,912501.9879307896,2010
VNM_ADM1_0001,2004-11,128.0,DA NANG CITY,22.43071522987164,15.153949239319854,912501.9879307896,2010
VNM_ADM1_0001,2004-12,23.0,DA NANG CITY,20.256749612589697,7.691002011723997,912501.9879307896,2010
VNM_ADM1_0001,2005-01,0.0,DA NANG CITY,20.022076551593187,2.756051612163699,912501.9879307896,2010
VNM_ADM1_0001,2005-02,0.0,DA NANG CITY,22.81442465377937,2.300398741641356,912501.9879307896,2010
VNM_ADM1_0001,2005-03,0.0,DA NANG CITY,22.16397805706705,5.730296359589778,912501.9879307896,2010
VNM_ADM1_0001,2005-04,0.0,DA NANG CITY,25.210224416260253,2.464657634632847,912501.9879307896,2010
VNM_ADM1_0001,2005-05,0.0,DA NANG CITY,27.791540838918493,7.701866731541929,912501.9879307896,2010
VNM_ADM1_0001,2005-06,0.0,DA NANG CITY,28.253402736193603,6.331853783004278,912501.9879307896,2010
VNM_ADM1_0001,2005-07,0.0,DA NANG CITY,27.04937456006194,7.450498683287009,912501.9879307896,2010
VNM_ADM1_0001,2005-08,2.0,DA NANG CITY,27.129818848169215,6.620840458059377,912501.9879307896,2010
VNM_ADM1_0001,2005-09,9.0,DA NANG CITY,25.8777502332409,9.506045682632307,912501.9879307896,2010
VNM_ADM1_0001,2005-10,14.0,DA NANG CITY,23.85552329292169,22.98352642387276,912501.9879307896,2010
VNM_ADM1_0001,2005-11,27.0,DA NANG CITY,23.140585411895163,15.470836071534503,912501.9879307896,2010
VNM_ADM1_0001,2005-12,16.0,DA NANG CITY,19.774410483733586,14.851211794337262,912501.9879307896,2010
VNM_ADM1_0001,2006-01,0.0,DA NANG CITY,20.130221781994894,5.551561527836234,912501.9879307896,2010
VNM_ADM1_0001,2006-02,0.0,DA NANG CITY,21.423774975327564,5.9004808344556,912501.9879307896,2010
VNM_ADM1_0001,2006-03,0.0,DA NANG CITY,23.0248824812945,1.9865844523761393,912501.9879307896,2010
VNM_ADM1_0001,2006-04,0.0,DA NANG CITY,25.74264123617507,2.904263674568656,912501.9879307896,2010
VNM_ADM1_0001,2006-05,1.0,DA NANG CITY,26.05486499232557,7.581972613293933,912501.9879307896,2010
VNM_ADM1_0001,2006-06,0.0,DA NANG CITY,27.907514948587128,3.951278907584822,912501.9879307896,2010
VNM_ADM1_0001,2006-07,1.0,DA NANG CITY,27.805866495326747,6.57306349380592,912501.9879307896,2010
VNM_ADM1_0001,2006-08,21.0,DA NANG CITY,26.64656436174051,11.01733779750476,912501.9879307896,2010
VNM_ADM1_0001,2006-09,62.0,DA NANG CITY,25.483800154079002,17.338316981557213,912501.9879307896,2010
VNM_ADM1_0001,2006-10,66.0,DA NANG CITY,24.464228461058315,9.190283405474664,912501.9879307896,2010
VNM_ADM1_0001,2006-11,113.0,DA NANG CITY,24.016962102895082,4.226162635192983,912501.9879307896,2010
VNM_ADM1_0001,2006-12,294.0,DA NANG CITY,20.8954223039782,16.234698727298518,912501.9879307896,2010
VNM_ADM1_0001,2007-01,38.0,DA NANG CITY,19.67999935972478,9.093156827206354,912501.9879307896,2010
VNM_ADM1_0001,2007-02,7.0,DA NANG CITY,22.020873958134597,0.7081805882106711,912501.9879307896,2010
VNM_ADM1_0001,2007-03,3.0,DA NANG CITY,24.151189843080825,3.993969922767098,912501.9879307896,2010
VNM_ADM1_0001,2007-04,9.0,DA NANG CITY,24.898303370752974,8.834348762505272,912501.9879307896,2010
VNM_ADM1_0001,2007-05,11.0,DA NANG CITY,26.050360316341415,5.762091956669061,912501.9879307896,2010
VNM_ADM1_0001,2007-06,57.0,DA NANG CITY,27.882110571772746,4.5345812940995245,912501.9879307896,2010
VNM_ADM1_0001,2007-07,62.0,DA NANG CITY,27.463746118031498,5.425535766980994,912501.9879307896,2010
VNM_ADM1_0001,2007-08,76.0,DA NANG CITY,26.714361405303062,11.190103917725885,912501.9879307896,2010
VNM_ADM1_0001,2007-09,54.0,DA NANG CITY,25.89428524462783,9.295923939000902,912501.9879307896,2010
VNM_ADM1_0001,2007-10,101.0,DA NANG CITY,23.724503820341983,32.57159478368337,912501.9879307896,2010
VNM_ADM1_0001,2007-11,204.0,DA NANG CITY,21.24682453399889,22.997921147047517,912501.9879307896,2010
VNM_ADM1_0001,2007-12,46.0,DA NANG CITY,21.434530069499644,8.44783516906448,912501.9879307896,2010
VNM_ADM1_0001,2008-01,28.0,DA NANG CITY,19.894246561235867,5.460934862274688,912501.9879307896,2010
VNM_ADM1_0001,2008-02,3.0,DA NANG CITY,18.291171032201127,6.53094467231697,912501.9879307896,2010
VNM_ADM1_0001,2008-03,0.0,DA NANG CITY,22.274987203558297,5.839290258589261,912501.9879307896,2010
VNM_ADM1_0001,2008-04,2.0,DA NANG CITY,25.501007104194702,2.5207124184365206,912501.9879307896,2010
VNM_ADM1_0001,2008-05,1.0,DA NANG CITY,25.8903751782253,14.939353155145048,912501.9879307896,2010
VNM_ADM1_0001,2008-06,0.0,DA NANG CITY,27.467373758696215,7.103453110936983,912501.9879307896,2010
VNM_ADM1_0001,2008-07,2.0,DA NANG CITY,27.376403255274553,6.721367132471395,912501.9879307896,2010
VNM_ADM1_0001,2008-08,33.0,DA NANG CITY,26.92504851689561,6.36184440227265,912501.9879307896,2010
VNM_ADM1_0001,2008-09,49.0,DA NANG CITY,25.81272713501319,14.4383562505672,912501.9879307896,2010
VNM_ADM1_0001,2008-10,129.0,DA NANG CITY,24.516641041833253,17.181007517342238,912501.9879307896,2010
VNM_ADM1_0001,2008-11,270.0,DA NANG CITY,22.433264664591363,24.406992331684783,912501.9879307896,2010
VNM_ADM1_0001,2008-12,130.0,DA NANG CITY,20.003499925134612,15.00598084954556,912501.9879307896,2010
VNM_ADM1_0001,2009-01,21.0,DA NANG CITY,18.62108943410431,7.466281349044637,912501.9879307896,2010
VNM_ADM1_0001,2009-02,9.0,DA NANG CITY,22.65193665877609,1.3988979450738666,912501.9879307896,2010
VNM_ADM1_0001,2009-03,1.0,DA NANG CITY,24.290548707983845,3.513444837524401,912501.9879307896,2010
VNM_ADM1_0001,2009-04,4.0,DA NANG CITY,25.354620670674702,7.964682525787662,912501.9879307896,2010
VNM_ADM1_0001,2009-05,12.0,DA NANG CITY,25.486291097048223,14.538127127535818,912501.9879307896,2010
VNM_ADM1_0001,2009-06,29.0,DA NANG CITY,28.114035006900586,5.027863147400695,912501.9879307896,2010
VNM_ADM1_0001,2009-07,100.0,DA NANG CITY,27.479989831358534,9.39962244487585,912501.9879307896,2010
VNM_ADM1_0001,2009-08,100.0,DA NANG CITY,27.247865766150674,5.701342735381261,912501.9879307896,2010
VNM_ADM1_0001,2009-09,131.0,DA NANG CITY,25.901188211770787,30.87891534117823,912501.9879307896,2010
VNM_ADM1_0001,2009-10,208.0,DA NANG CITY,24.586556268710062,8.516078525957003,912501.9879307896,2010
VNM_ADM1_0001,2009-11,514.0,DA NANG CITY,22.384903722521994,13.525034577783238,912501.9879307896,2010
VNM_ADM1_0001,2009-12,533.0,DA NANG CITY,21.26101114710651,7.322109687761558,912501.9879307896,2010
VNM_ADM1_0001,2010-01,269.0,DA NANG CITY,21.48293606806659,6.120637094578604,912501.9879307896,2010
VNM_ADM1_0001,2010-02,238.0,DA NANG CITY,23.543697416267502,2.7657905148394786,912501.9879307896,2010
VNM_ADM1_0001,2010-03,155.0,DA NANG CITY,23.728771570974523,4.964305305823876,912501.9879307896,2010
VNM_ADM1_0001,2010-04,90.0,DA NANG CITY,26.080829164736652,2.8078725355779524,912501.9879307896,2010
VNM_ADM1_0001,2010-05,98.0,DA NANG CITY,28.175972458507186,5.0841448954320025,912501.9879307896,2010
VNM_ADM1_0001,2010-06,174.0,DA NANG CITY,28.288878185624352,7.692049000121091,912501.9879307896,2010
VNM_ADM1_0001,2010-07,267.0,DA NANG CITY,27.635065726887813,8.45672334972808,912501.9879307896,2010
VNM_ADM1_0001,2010-08,372.0,DA NANG CITY,26.4969804634363,17.07696526044377,912501.9879307896,2010
VNM_ADM1_0001,2010-09,997.0,DA NANG CITY,26.426160517816665,7.9524190235760015,912501.9879307896,2010
VNM_ADM1_0001,2010-10,961.0,DA NANG CITY,24.020657535656838,13.723133440637211,912501.9879307896,2010
VNM_ADM1_0001,2010-11,637.0,DA NANG CITY,21.788713693424135,27.111545562339153,912501.9879307896,2010
VNM_ADM1_0001,2010-12,206.0,DA NANG CITY,20.859004590795614,4.658718296050361,912501.9879307896,2010
VNM_ADM1_0002,1998-01,40.0,DAK LAK,23.903105060300785,0.2755931372554242,1671615.8347579837,2010
VNM_ADM1_0002,1998-02,26.0,DAK LAK,25.591934379081668,0.2552039699892131,1671615.8347579837,2010
VNM_ADM1_0002,1998-03,70.0,DAK LAK,27.04756520444978,0.22967717195444093,1671615.8347579837,2010
VNM_ADM1_0002,1998-04,130.0,DAK LAK,27.419907593628718,2.240671992716687,1671615.8347579837,2010
VNM_ADM1_0002,1998-05,610.0,DAK LAK,26.422139237361673,5.329664620751865,1671615.8347579837,2010
VNM_ADM1_0002,1998-06,851.0,DAK LAK,25.941995487033104,4.78464923755704,1671615.8347579837,2010
VNM_ADM1_0002,1998-07,2426.0,DAK LAK,25.54183542633278,4.9976441237724245,1671615.8347579837,2010
VNM_ADM1_0002,1998-08,2734.0,DAK LAK,24.934274036525405,6.545605590178877,1671615.8347579837,2010
VNM_ADM1_0002,1998-09,1310.0,DAK LAK,24.273659221285268,7.991320022428078,1671615.8347579837,2010
VNM_ADM1_0002,1998-10,705.0,DAK LAK,23.494068327204115,7.307640042799898,1671615.8347579837,2010
VNM_ADM1_0002,1998-11,338.0,DAK LAK,22.49323019974145,16.23704713461911,1671615.8347579837,2010
VNM_ADM1_0002,1998-12,137.0,DAK LAK,21.422299932720183,6.296490292786128,1671615.8347579837,2010
VNM_ADM1_0002,1999-01,30.0,DAK LAK,21.361631993429043,1.2052488943454829,1671615.8347579837,2010
VNM_ADM1_0002,1999-02,34.0,DAK LAK,22.009064674720275,0.6952272891890408,1671615.8347579837,2010
VNM_ADM1_0002,1999-03,57.0,DAK LAK,25.378943129532207,1.646951386916628,1671615.8347579837,2010
VNM_ADM1_0002,1999-04,57.0,DAK LAK,24.81311237304222,6.883607107724553,1671615.8347579837,2010
VNM_ADM1_0002,1999-05,49.0,DAK LAK,24.333999660483013,8.257580141642574,1671615.8347579837,2010
VNM_ADM1_0002,1999-06,58.0,DAK LAK,23.993180098974072,5.417981707935708,1671615.8347579837,2010
VNM_ADM1_0002,1999-07,40.0,DAK LAK,24.435859758285748,4.366546820976363,1671615.8347579837,2010
VNM_ADM1_0002,1999-08,23.0,DAK LAK,24.454235115343998,5.038287633982081,1671615.8347579837,2010
VNM_ADM1_0002,1999-09,47.0,DAK LAK,24.08664555416715,4.798154278416388,1671615.8347579837,2010
VNM_ADM1_0002,1999-10,44.0,DAK LAK,23.49050207878937,6.535875634736354,1671615.8347579837,2010
VNM_ADM1_0002,1999-11,32.0,DAK LAK,22.66402169559861,6.073543879332124,1671615.8347579837,2010
VNM_ADM1_0002,1999-12,18.0,DAK LAK,19.823052390684374,6.143377557078453,1671615.8347579837,2010
VNM_ADM1_0002,2000-01,7.0,DAK LAK,21.692600674448226,1.0592690591338438,1671615.8347579837,2010
VNM_ADM1_0002,2000-02,13.0,DAK LAK,22.293722216824957,1.1870609351451304,1671615.8347579837,2010
VNM_ADM1_0002,2000-03,18.0,DAK LAK,24.247430865491342,1.0770986235236173,1671615.8347579837,2010
VNM_ADM1_0002,2000-04,1.0,DAK LAK,25.27279903628864,4.951011013520876,1671615.8347579837,2010
VNM_ADM1_0002,2000-05,40.0,DAK LAK,25.41198912971073,7.987727118259984,1671615.8347579837,2010
VNM_ADM1_0002,2000-06,55.0,DAK LAK,24.351960451724313,5.617587065430902,1671615.8347579837,2010
VNM_ADM1_0002,2000-07,29.0,DAK LAK,23.986334071084386,5.96027553579059,1671615.8347579837,2010
VNM_ADM1_0002,2000-08,9.0,DAK LAK,24.25157273002386,5.936498851295769,1671615.8347579837,2010
VNM_ADM1_0002,2000-09,18.0,DAK LAK,23.677195530685577,5.824266309989612,1671615.8347579837,2010
VNM_ADM1_0002,2000-10,12.0,DAK LAK,23.229438598765316,9.66391625865762,1671615.8347579837,2010
VNM_ADM1_0002,2000-11,46.0,DAK LAK,22.357362305623916,3.334365171882103,1671615.8347579837,2010
VNM_ADM1_0002,2000-12,8.0,DAK LAK,21.409580886764616,3.9628295460477085,1671615.8347579837,2010
VNM_ADM1_0002,2001-01,14.0,DAK LAK,22.020193786840885,0.9708651139778431,1671615.8347579837,2010
VNM_ADM1_0002,2001-02,14.0,DAK LAK,22.626124768560867,0.4579507475458022,1671615.8347579837,2010
VNM_ADM1_0002,2001-03,13.0,DAK LAK,24.568115941944743,3.9157911240183427,1671615.8347579837,2010
VNM_ADM1_0002,2001-04,14.0,DAK LAK,26.686128021377904,1.3744537151142713,1671615.8347579837,2010
VNM_ADM1_0002,2001-05,30.0,DAK LAK,26.01281440622391,5.299997366516218,1671615.8347579837,2010
VNM_ADM1_0002,2001-06,31.0,DAK LAK,24.775388175490367,5.061708291313555,1671615.8347579837,2010
VNM_ADM1_0002,2001-07,52.0,DAK LAK,25.128879532085637,3.608139778247459,1671615.8347579837,2010
VNM_ADM1_0002,2001-08,92.0,DAK LAK,24.084636445160235,7.911058638370657,1671615.8347579837,2010
VNM_ADM1_0002,2001-09,70.0,DAK LAK,24.571087416628245,4.570579088918041,1671615.8347579837,2010
VNM_ADM1_0002,2001-10,107.0,DAK LAK,23.80595485864654,5.846842293757113,1671615.8347579837,2010
VNM_ADM1_0002,2001-11,89.0,DAK LAK,21.653005057480595,3.699648709839359,1671615.8347579837,2010
VNM_ADM1_0002,2001-12,52.0,DAK LAK,21.133088821317994,2.5316667242348725,1671615.8347579837,2010
VNM_ADM1_0002,2002-01,7.0,DAK LAK,21.246881662669647,0.3636919268136541,1671615.8347579837,2010
VNM_ADM1_0002,2002-02,5.0,DAK LAK,22.406755333442856,0.2640948306960678,1671615.8347579837,2010
VNM_ADM1_0002,2002-03,6.0,DAK LAK,25.448387080547967,0.501587201518113,1671615.8347579837,2010
VNM_ADM1_0002,2002-04,21.0,DAK LAK,27.057004145877748,1.063815957952549,1671615.8347579837,2010
VNM_ADM1_0002,2002-05,15.0,DAK LAK,27.000804756437525,4.150747055935677,1671615.8347579837,2010
VNM_ADM1_0002,2002-06,10.0,DAK LAK,25.512956074552907,5.867558347919831,1671615.8347579837,2010
VNM_ADM1_0002,2002-07,150.0,DAK LAK,25.907788729332626,3.0155783107558554,1671615.8347579837,2010
VNM_ADM1_0002,2002-08,150.0,DAK LAK,23.922817121508185,10.437253966514058,1671615.8347579837,2010
VNM_ADM1_0002,2002-09,61.0,DAK LAK,23.605352132071392,9.024041603455121,1671615.8347579837,2010
VNM_ADM1_0002,2002-10,112.0,DAK LAK,23.69964096305035,3.9033678829684946,1671615.8347579837,2010
VNM_ADM1_0002,2002-11,102.0,DAK LAK,22.777390926051062,5.123364628009672,1671615.8347579837,2010
VNM_ADM1_0002,2002-12,75.0,DAK LAK,22.79580185938281,1.997104365588062,1671615.8347579837,2010
VNM_ADM1_0002,2003-01,33.0,DAK LAK,21.02756456669184,0.276063053809798,1671615.8347579837,2010
VNM_ADM1_0002,2003-02,14.0,DAK LAK,23.284769158201108,0.3391361419323648,1671615.8347579837,2010
VNM_ADM1_0002,2003-03,4.0,DAK LAK,25.564574415305913,0.7689491473894708,1671615.8347579837,2010
VNM_ADM1_0002,2003-04,15.0,DAK LAK,27.629442153097703,0.8502645179338708,1671615.8347579837,2010
VNM_ADM1_0002,2003-05,24.0,DAK LAK,25.456741323612974,7.096034560338142,1671615.8347579837,2010
VNM_ADM1_0002,2003-06,53.0,DAK LAK,25.165403727073294,5.4705064623700705,1671615.8347579837,2010
VNM_ADM1_0002,2003-07,75.0,DAK LAK,24.523825119961614,6.1046284698127184,1671615.8347579837,2010
VNM_ADM1_0002,2003-08,62.0,DAK LAK,24.775068545637918,4.495294164812581,1671615.8347579837,2010
VNM_ADM1_0002,2003-09,119.0,DAK LAK,24.145194231531757,7.191195061629314,1671615.8347579837,2010
VNM_ADM1_0002,2003-10,142.0,DAK LAK,23.220765799018324,4.983971109066948,1671615.8347579837,2010
VNM_ADM1_0002,2003-11,88.0,DAK LAK,23.07024370264495,2.649313204772844,1671615.8347579837,2010
VNM_ADM1_0002,2003-12,36.0,DAK LAK,20.70700875693933,1.3989374842504672,1671615.8347579837,2010
VNM_ADM1_0002,2004-01,4.0,DAK LAK,21.81387539440633,0.40645886611857984,1671615.8347579837,2010
VNM_ADM1_0002,2004-02,4.0,DAK LAK,23.044743242532455,0.06708825903632326,1671615.8347579837,2010
VNM_ADM1_0002,2004-03,4.0,DAK LAK,25.45004770458623,0.6793191825927664,1671615.8347579837,2010
VNM_ADM1_0002,2004-04,21.0,DAK LAK,26.68763349217959,2.4039663154783564,1671615.8347579837,2010
VNM_ADM1_0002,2004-05,166.0,DAK LAK,26.281209308085277,4.443238104484391,1671615.8347579837,2010
VNM_ADM1_0002,2004-06,269.0,DAK LAK,24.78409413888139,6.051782855349699,1671615.8347579837,2010
VNM_ADM1_0002,2004-07,345.0,DAK LAK,24.624895462675934,6.386401055780708,1671615.8347579837,2010
VNM_ADM1_0002,2004-08,440.0,DAK LAK,24.349741272919225,4.943108907000598,1671615.8347579837,2010
VNM_ADM1_0002,2004-09,805.0,DAK LAK,24.19680620447171,4.790503736671833,1671615.8347579837,2010
VNM_ADM1_0002,2004-10,253.0,DAK LAK,23.66248205040301,1.3705653502118769,1671615.8347579837,2010
VNM_ADM1_0002,2004-11,149.0,DAK LAK,23.494398026981695,1.1846678466552703,1671615.8347579837,2010
VNM_ADM1_0002,2004-12,23.0,DAK LAK,21.32008356842054,0.7795730275039856,1671615.8347579837,2010
VNM_ADM1_0002,2005-01,5.0,DAK LAK,21.874737027961455,0.15683367106218965,1671615.8347579837,2010
VNM_ADM1_0002,2005-02,2.0,DAK LAK,25.158623290930656,0.21499332037684826,1671615.8347579837,2010
VNM_ADM1_0002,2005-03,6.0,DAK LAK,24.97063142752624,0.4156443195663791,1671615.8347579837,2010
VNM_ADM1_0002,2005-04,14.0,DAK LAK,26.885615058446856,1.9509060594147567,1671615.8347579837,2010
